Geo,Year,TotEmp,RetEmp,SvcEmp
1863,2045,339,2,290
1864,2045,2074,8,1892
1865.01,2045,5216,19,4621
1865.02,2045,5677,19,4932
1865.03,2045,829,3,756
1865.04,2045,374,1,340
1866.01,2045,811,1,614
1866.02,2045,20,0,16
1866.03,2045,563,1,279
1867.01,2045,4650,133,2686
1867.02,2045,2136,0,1189
1868.01,2045,1902,110,679
1868.02,2045,3453,199,1232
1868.03,2045,2255,131,806
1869.01,2045,2863,2,1096
1869.02,2045,6658,195,2501
1870,2045,1746,0,651
1871,2045,403,29,228
1872,2045,281,6,261
1873,2045,560,140,218
1874,2045,1590,348,629
1875,2045,9,0,8
1876,2045,1155,166,710
1877,2045,162,21,62
1878,2045,521,75,318
1879,2045,2219,115,1214
1880,2045,1378,152,706
1881,2045,2686,148,1499
1882,2045,235,0,216
1883,2045,110,0,102
1884,2045,189,11,149
1885,2045,422,12,308
1886,2045,75,3,48
1887,2045,137,26,102
1888,2045,391,56,231
1889,2045,1476,211,870
1890,2045,88,22,35
1891,2045,133,6,44
1892,2045,119,0,92
1893,2045,57,13,24
1894,2045,93,24,36
1895,2045,304,77,119
1896,2045,146,7,62
1897,2045,109,0,97
1898,2045,149,7,64
1899,2045,59,0,39
1900,2045,130,0,121
1901.01,2045,833,327,351
1901.02,2045,1747,687,736
1901.03,2045,1065,419,449
1902,2045,10229,538,4589
1903,2045,287,46,93
1904,2045,392,155,166
1905,2045,736,134,348
1906.01,2045,296,80,88
1906.02,2045,306,49,121
1907,2045,356,95,132
1908,2045,2085,440,879
1909,2045,120,13,72
1910,2045,85,39,24
1911,2045,792,364,223
1912,2045,327,144,105
1913,2045,325,1,251
1914,2045,401,1,272
1915,2045,92,0,78
1916,2045,227,8,185
1917,2045,276,90,130
1918,2045,393,60,245
1919,2045,666,2,508
1920,2045,6177,329,3773
1921,2045,26,0,21
1922,2045,128,0,116
1923,2045,27,0,21
1924,2045,381,30,245
1925,2045,243,81,109
1926,2045,27,0,24
1927,2045,515,180,220
1928,2045,899,52,568
1929,2045,119,7,65
1930,2045,174,9,88
1931,2045,1236,34,221
1932,2045,39,0,31
1933,2045,1245,36,1026
1934,2045,242,7,203
1935,2045,1306,185,625
1936,2045,1157,139,532
1937,2045,912,91,536
1938,2045,4274,277,2397
1939,2045,1622,125,999
1940,2045,1242,654,138
1941,2045,333,10,171
1942,2045,139,18,95
1943.01,2045,31,12,15
1943.02,2045,17,7,8
1943.03,2045,40,15,18
1944.01,2045,202,48,55
1944.02,2045,132,31,35
1944.03,2045,232,93,52
1944.04,2045,112,78,17
1944.05,2045,569,398,90
1944.06,2045,113,31,28
1945.01,2045,141,82,35
1945.02,2045,802,464,198
1945.03,2045,696,402,170
1946,2045,330,189,82
1947,2045,898,273,422
1948,2045,1287,127,931
1949,2045,236,0,222
1950,2045,511,232,161
1951,2045,103,7,55
1952,2045,1798,433,783
1953,2045,158,0,122
1954,2045,528,8,451
1955,2045,172,20,74
1956,2045,485,50,214
1957,2045,1793,85,1356
1958,2045,448,116,100
1959,2045,473,1,309
1960,2045,3369,7,2638
1961,2045,729,252,190
1962,2045,492,259,88
1963,2045,485,165,209
1964,2045,114,0,90
1965,2045,2801,9,2166
1966.01,2045,334,6,43
1966.02,2045,590,12,74
1967,2045,858,30,90
1968.01,2045,855,16,604
1968.02,2045,843,18,506
1969.01,2045,1316,57,645
1969.02,2045,2240,97,1098
1970,2045,928,8,234
1971,2045,5947,258,2953
1972.01,2045,1140,3,909
1972.02,2045,1816,4,1450
1972.03,2045,57,1,44
1972.04,2045,3592,9,3500
1973.01,2045,1156,55,564
1973.02,2045,3158,143,1548
1973.03,2045,950,41,466
1973.04,2045,1572,68,772
1974,2045,8208,20,7867
1975,2045,2135,34,1781
1976,2045,1130,50,903
1977,2045,175,1,77
1978,2045,302,1,240
1979,2045,231,4,195
1980,2045,99,0,73
1981,2045,2091,11,1958
1982,2045,332,148,136
1983,2045,715,29,292
1984,2045,880,268,225
1985,2045,2689,111,1102
1986,2045,1695,278,1010
1987,2045,709,124,119
1988,2045,47,1,11
1989.01,2045,1588,30,503
1989.02,2045,1055,21,59
1989.03,2045,170,3,9
1990,2045,2115,59,1450
1991,2045,785,19,543
1992,2045,118,10,66
1993,2045,24,1,19
1994,2045,591,142,258
1995,2045,100,19,30
1996,2045,718,10,619
1997,2045,2099,28,1617
1998,2045,1608,284,687
1999,2045,640,270,178
2000,2045,140,8,58
2001,2045,701,290,206
2002,2045,717,94,461
2003,2045,1008,372,374
2004,2045,1070,17,808
2005,2045,11422,102,10400
2006.01,2045,1708,116,383
2006.02,2045,156,11,35
2007,2045,2417,167,707
2008,2045,511,58,267
2009,2045,1456,49,1045
2010,2045,426,267,54
2011,2045,419,46,106
2012.01,2045,521,94,298
2012.02,2045,232,60,123
2013.01,2045,32459,291,29514
2013.02,2045,4714,48,4275
2014,2045,857,287,162
2015,2045,1221,228,644
2016,2045,184,35,96
2017,2045,600,118,305
2018.01,2045,262,65,75
2018.02,2045,381,95,109
2018.03,2045,110,27,31
2019,2045,1024,370,158
2020,2045,956,59,784
2021,2045,1148,226,500
2022,2045,385,93,119
2023,2045,513,9,440
2024,2045,337,3,259
2025.01,2045,143,21,95
2025.02,2045,250,65,141
2025.03,2045,3610,32,2787
2026,2045,898,347,426
2027,2045,1735,666,815
2028,2045,6075,2349,2877
2029,2045,252,151,41
2030,2045,663,417,84
2031,2045,1037,29,754
2032,2045,3801,245,2615
2033,2045,1828,535,441
2034,2045,1499,162,830
2035,2045,1336,97,617
2036.01,2045,304,15,236
2036.02,2045,36,9,4
2036.03,2045,90,4,68
2037,2045,113,0,85
2038,2045,1341,386,445
2039,2045,814,188,239
2040,2045,1557,661,213
2041,2045,245,1,58
2042,2045,429,7,194
2043,2045,86,13,44
2044.01,2045,1394,562,357
2044.02,2045,474,231,94
2045,2045,7503,3636,1510
2046,2045,335,97,106
2047.01,2045,243,50,136
2047.02,2045,119,36,57
2048,2045,55,22,19
2049,2045,158,2,77
2050,2045,66,0,62
2051,2045,92,1,54
2052,2045,878,310,358
2053,2045,697,34,134
2054,2045,43,16,9
2055,2045,946,45,190
2056,2045,273,12,57
2057,2045,124,1,112
2058,2045,170,17,106
2059,2045,654,130,202
2060,2045,671,227,288
2061.01,2045,86,20,15
2061.02,2045,67,15,7
2062.01,2045,566,76,263
2062.02,2045,917,199,368
2062.03,2045,785,177,314
2063.01,2045,209,22,115
2063.02,2045,299,63,32
2064,2045,1755,980,483
2065,2045,1846,123,1692
2066.01,2045,16,0,11
2066.02,2045,917,85,549
2067,2045,959,102,614
2068,2045,276,4,171
2069.01,2045,1874,77,1688
2069.02,2045,641,3,618
2070,2045,560,204,250
2071,2045,114,4,74
2072,2045,339,50,167
2073.01,2045,284,46,127
2073.02,2045,96,16,40
2073.03,2045,530,58,274
2074.01,2045,503,111,209
2074.02,2045,367,80,181
2075.01,2045,1254,545,280
2075.02,2045,2138,1331,187
2076.01,2045,604,271,129
2076.02,2045,834,571,41
2076.03,2045,96,43,21
2077,2045,615,1,62
2078,2045,40,0,36
2079.01,2045,224,60,67
2079.02,2045,685,110,340
2080.01,2045,130,19,69
2080.02,2045,41,3,31
2080.03,2045,35,1,27
2080.04,2045,83,21,24
2081,2045,1233,193,878
2082,2045,396,62,155
2083,2045,466,171,168
2084,2045,175,48,88
2085.01,2045,1724,562,568
2085.02,2045,358,94,125
2086.01,2045,492,30,286
2086.02,2045,102,4,62
2086.03,2045,67,2,40
2087,2045,439,20,263
2088,2045,473,16,319
2089.01,2045,693,12,587
2089.02,2045,1494,32,1258
2089.03,2045,908,11,782
2089.04,2045,1893,28,1607
2090,2045,530,10,427
2091,2045,365,64,71
2092,2045,43,0,4
2093,2045,158,19,22
2094,2045,37,0,4
2095,2045,112,0,13
2096.01,2045,65,0,46
2096.02,2045,399,96,123
2097,2045,166,22,86
2098,2045,1045,58,488
2099.01,2045,402,3,251
2099.02,2045,952,15,561
2100,2045,484,2,324
2101,2045,1200,41,544
2102,2045,913,54,317
2103,2045,18,0,10
2104,2045,66,7,9
2105,2045,99,10,13
2106,2045,1072,40,521
2107,2045,4,0,3
2108,2045,3195,92,1216
2109,2045,63,7,9
2110,2045,540,16,205
2111.01,2045,687,20,262
2111.02,2045,700,30,463
2112.01,2045,282,13,218
2112.02,2045,87,4,68
2112.03,2045,1113,55,868
2112.04,2045,1893,96,1473
2112.05,2045,49,20,19
2112.06,2045,1169,65,903
2113,2045,45,1,32
2114.01,2045,222,7,84
2114.02,2045,435,12,177
2114.03,2045,333,20,104
2115.01,2045,244,9,64
2115.02,2045,846,68,172
2116.01,2045,2164,64,822
2116.02,2045,403,11,153
2117.01,2045,2577,74,980
2117.02,2045,356,10,137
2118,2045,2708,251,932
2119,2045,2942,273,1011
2120,2045,2505,232,862
2121,2045,6709,622,2307
2122,2045,1892,85,1043
2123,2045,7704,592,3044
2124,2045,68,6,26
2125,2045,336,49,55
2126,2045,466,26,260
2127,2045,96,0,87
2128,2045,427,133,128
2129,2045,80,1,59
2130,2045,113,1,105
2131,2045,380,73,177
2132,2045,345,16,169
2133,2045,172,6,99
2134,2045,87,2,60
2135,2045,525,209,172
2136,2045,272,1,222
2137,2045,156,13,86
2138,2045,1193,283,622
2139,2045,661,197,264
2140,2045,1186,398,287
2141,2045,228,3,180
2142,2045,1861,581,731
2143,2045,112,4,74
2144,2045,1156,116,646
2145,2045,1336,176,906
2146,2045,160,11,77
2147,2045,337,194,97
2148,2045,146,6,129
2149,2045,109,0,95
2150,2045,1368,343,577
2151,2045,46,4,36
2152,2045,53,0,28
2153,2045,104,3,28
2154,2045,176,6,47
2155,2045,92,1,74
2156,2045,106,1,68
2157,2045,90,1,57
2158,2045,97,2,52
2159,2045,113,17,52
